Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828731,934412,2022-01-07 17:39:14 WET,2022-01-07,17:39:14,Live Video Complete,156,80,49,5,12,2,6,1,0,1,crosspost,Yes,3498,3501,3582,00:23:24,https://www.facebook.com/111978555633494/posts/979518536295581,"Entrevista de André Ventura na Rádio Observador, debates e programa eleitoral do PSD. São estes os temas em destaque no Semáforo Político com Judite França, Bruno Vieira Amaral, Rui Pedro Antunes e Sofia Matos.",https://www.facebook.com/ObservadorOnTime/videos/979518536295581/,,,Semáforo Político em direto na Rádio Observador,,,,,156,1.44
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763433,1939826,2022-01-04 17:05:38 WET,2022-01-04,17:05:38,Photo,155,41,99,2,0,0,11,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/150808986387/posts/10160364809006388,"LEGISLATIVAS: PSD ACUSA COSTA DE DETURPAR AFIRMAÇÕES DE RIO O PSD acusou esta terça-feira o secretário-geral do PS, António Costa, de deturpar as afirmações do presidente social-democrata Rui Rio “numa clara tentativa de enganar os portugueses”, e apelou a uma “campanha séria” e sem desinformação. As críticas do PSD surgem numa nota à imprensa assinada pelo secretário-geral José Silvano, pouco depois de Rui Rio ter reagido também, via Twitter, à mensagem em vídeo de António Costa em que acusa o presidente do PSD de “transacionar” valores humanistas por conveniência eleitoral, a propósito de posições assumidas sobre a prisão perpétua no debate de segunda-feira com o líder do Chega, André Ventura. “A continuar a deturpar desta forma o que eu digo, mais uma semana e o dr. António Costa pode estar a acusar-me de defender que as mulheres devem andar de burca”, escreveu Rui Rio. Na nota à imprensa, o PSD reitera as acusações de deturpação aos socialistas. “O secretário-geral do Partido Socialista veio reagir de forma inédita, em período de campanha eleitoral, ao debate realizado esta segunda-feira entre Rui Rio e André Ventura, deturpando as afirmações do Presidente do PSD, numa clara tentativa de enganar os portugueses, colocando na sua boca o que nunca disse”, escreve José Silvano, que classifica igualmente de “enganadora” uma primeira reação ao debate por parte do secretário-geral adjunto do PS, José Luís Carneiro. 📸 TIAGO PETINGA/LUSA Nota: A SIC Notícias continua com os olhos no mundo e no futuro. Por agora, apenas nas redes sociais.",https://www.facebook.com/sicnoticias/photos/a.10150115147641388/10160364807971388/?type=3,,,,,,,,155,1.23
Polígrafo,jornalpoligrafo,258649144844557,TOPIC_NEWSPAPER,PT,"Página oficial do Polígrafo, o primeiro jornal português de fact-checking. Polígrafo - Em Nome da Verdade. Todos os dias. ",2018-10-18 14:31:26,119077,124833,2022-01-04 15:34:49 WET,2022-01-04,15:34:49,Link,154,28,109,1,0,0,14,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/258649144844557/posts/914642739245191,"No Twitter há quem parabenize o Partido Comunista Português (PCP) por ter sido ""o único partido"" a cancelar o debate televisivo frente ao Chega de André Ventura. ""Há gente com quem não se senta à mesa"", defende-se, por entre sugestões de que o cancelamento visou apenas o Chega e resultou de motivos ideológicos. Mas terá sido um boicote ao Chega ou ao formato geral dos debates?",https://poligrafo.sapo.pt/fact-check/ha-gente-com-quem-nao-se-senta-a-mesa-pcp-cancelou-debate-com-o-chega-por-motivos-ideologicos?utm_medium=Social&utm_source=Facebook#Echobox=1641309542,,,"""Há gente com quem não se senta à mesa"". PCP cancelou debate com o Chega por motivos ideológicos? - Polígrafo","No Twitter há quem parabenize o Partido Comunista Português (PCP) por ter sido ""o único partido"" a cancelar o debate televisivo frente ao Chega de André Ventura. ""Há gente com quem não se senta à mesa"", defende-se, por entre sugestões de que o cancelamento visou apenas o Chega e resultou de ...",,,,154,2.85
Juventude CHEGA,chega.juventudeoficial,101086628701645,POLITICAL_PARTY,PT,"Página Oficial da Juventude do Partido CHEGA!
",2021-02-20 16:57:14,3823,4253,2022-01-04 21:39:47 WET,2022-01-04,21:39:47,Photo,152,117,6,19,6,0,0,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/101086628701645/posts/297819075695065,"🖊️ Marca já na tua agenda e não faltes! 📢 Na próxima sexta-feira dia 7 de Janeiro a Juventude do Chega vai organizar um jantar de pré-campanha e que contará com a presença do líder do nosso partido o Prof. Dr. André Ventura. ‼️ É fundamental a tua presença e a de todos os jovens patriotas que ambicionam um futuro melhor, com segurança e com justiça. Somos o futuro de Portugal e queremos a Nação livre do socialismo e do marxismo! 🇵🇹 Junta a tua voz à nossa e vem lutar por PORTUGAL! 👉🏼 Inscreve-te já no link : https://forms.gle/LPWZ5kfGpNH9RiWB8:=:https://docs.google.com/forms/d/e/1FAIpQLScXuavEhPui365-gkn4ML_aaLsV5d72j6ATxYstuRGv5mPqFw/viewform?usp=send_form",https://www.facebook.com/chega.juventudeoficial/photos/a.127629132714061/297818792361760/?type=3,,JANTAR PRÉ-CAMPANHA COM A PRESENÇA DE ANDRE VENTURA JUVENTUDE CHEGA! 7JANEIRO-LISBOA JANEIRO LISBOA,,,,,,152,1.12
ionline.pt,ionline.jornal,722620257813366,TOPIC_NEWSPAPER,PT,"Jornal de notícias de Portugal e do Mundo. Tudo sobre Política, Desporto, Dinheiro, Tecnologia, Lifestyle, Surf, Running, Viagens, Opinião e muito mais.",2014-10-08 11:12:28,204418,203030,2022-01-04 13:46:09 WET,2022-01-04,13:46:09,Link,151,45,68,10,1,0,13,11,2,1,,-,0,0,0,N/A,https://www.facebook.com/722620257813366/posts/6682328941842438,,https://ionline.sapo.pt/artigo/758163/legislativas-portugueses-preferem-entretenimento-a-esclarecimento-?seccao=Portugal_i,,,Legislativas. Portugueses preferem entretenimento a esclarecimento,"Enquanto 200 mil portugueses viam André Ventura e Catarina Martins a debater, quase 2 milhões viam o Big Brother Famosos. Em 1975 os números eram diferentes.",,,,151,4.44
Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1188662,1185456,2022-01-02 09:00:01 WET,2022-01-02,09:00:01,Link,151,90,39,2,5,0,14,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/88388366982/posts/10160039486101983,"""Tentar desacreditar alguém e provar que o que defende é falacioso através do ataque ao seu carácter, ao seu aspecto ou a qualquer outra característica que não prove que a sua proposição é falsa não é só errado, é eticamente condenável. E moralmente deplorável."" Opinião de Carmen Garcia, A mãe imperfeita",https://www.publico.pt/2022/01/02/impar/opiniao/joana-amaral-dias-darwin-andre-ventura-1990335,,,"Joana Amaral Dias, Darwin e André Ventura","Tentar desacreditar alguém e provar que o que defende é falacioso através do ataque ao seu carácter, ao seu aspecto ou a qualquer outra característica que não prove que a sua proposição é falsa não é só errado, é eticamente condenável. E moralmente",,,,151,1.56
João Tilly,JoaoTillyOficial,100044224609642,ACTIVITY_GENERAL,PT,"Combatente a favor do Espírito Critico e contra o Pensamento Único.
Professor de matemática, eng ",2018-08-21 14:42:44,69741,98716,2022-01-04 08:14:47 WET,2022-01-04,08:14:47,Link,148,110,6,3,0,1,27,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100044224609642/posts/458772785606871,,https://www.facebook.com/100000645705271/posts/4985692898128851/,,,This is a re-share of a post,"Comenteco da SICK Notícias diz que não gosta de Ventura (a sério???) mas que ele ganhou o debate￼. 
Estou admirado!",,,,148,-1.61
Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329136,1335867,2022-01-07 07:15:00 WET,2022-01-07,07:15:00,Link,143,47,75,1,3,1,13,0,3,0,,-,0,0,0,N/A,https://www.facebook.com/196064380421881/posts/5410667948961472,,https://www.dn.pt/politica/por-mim-nao-passara-costa-usa-vacinas-e-impostos-contra-ventura-14467933.html,,,"″Por mim não passará.″ Costa usa vacinas e IRS contra Ventura, que responde com Sócrates","Líder socialista contra quaisquer cedência a Ventura, mas não esclarece se está disponível para viabilizar um governo minoritário do PSD. Confrontado com a sua posição sobre as vacinas, líder do Chega diz que se vai vacinar.",,,,143,1.43
Portugal FM,oportugalfm,1526268984312392,ACTIVITY_GENERAL,PT,Divulgação e partilha de notícias e informação na internet.,2015-01-26 16:35:04,204072,202722,2022-01-07 13:23:01 WET,2022-01-07,13:23:01,Link,141,46,67,0,5,2,17,0,4,0,,-,0,0,0,N/A,https://www.facebook.com/1526268984312392/posts/3041675232771752,"Carolina Deslandes esteve no ""5 Para a meia-noite"" e foi desafiada a falar de André Ventura...",https://www.hiper.fm/carolina-deslandes-recorda-polemica-com-andre-ventura-e-atira-nao-me-dou-bem-com-fachos/?utm_content=bufferb8aeb&utm_medium=semanario7&utm_source=facebook&utm_campaign=socialshare,,,"Carolina Deslandes recorda polémica com André Ventura e atira: ""Não me dou bem com fachos""","Carolina Deslandes esteve no ""5 Para a meia-noite"" e foi desafiada a falar de André Ventura...",,,,141,2.56
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828666,934174,2022-01-05 21:27:22 WET,2022-01-05,21:27:22,Link,141,9,109,2,1,1,18,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2276045099226818,"Líder do CDS disse que ""IL é igual à esquerda, tirando na economia"" e Cotrim que ""CDS cancelou o grupo parlamentar inteiro"". Catarina Martins e Rui Rio num duelo em busca de votos ao centro.",https://observador.pt/liveblogs/cotrim-e-rodrigues-dos-santos-em-debate-pelo-voto-liberal/?utm_medium=Social&utm_source=Facebook#Echobox=1641418039,,,"Em direto/ Rui Tavares diz que ""Ventura é o candidato do sistema"". ""Não devia estar aqui"", responde o candidato do Chega","Depois do debate entre Rui Rio e Catarina Martins, marcado pelas divergências em torno da Segurança Social e Saúde, segue-se agora o duelo entre André Ventura e Rui Tavares.",,,,141,2.1
Prova Oral,provaoral,173435308230,LOCAL,PT,"Fernando Alvim, Joana Gama e Diana Duarte de 2ª a 6ªfeira a partir das 19h na Antena 3 e na RTP Play

Repetição de 2ª a 6ªfeira às 06h.",2009-11-09 19:14:39,237118,245398,2022-01-04 19:07:24 WET,2022-01-04,19:07:24,Live Video Complete,139,39,80,5,12,0,2,0,0,1,owned,Yes,1825,1849,0,00:56:11,https://www.facebook.com/173435308230/posts/283525510424413,Condução Avançada e Defensiva.,https://www.facebook.com/provaoral/videos/283525510424413/,,,Luis Ventura - Formação de Condução Avançada e Defensiva.,,,,,139,1.42
Revista Visão,visaopt,44028982543,MEDIA_NEWS_COMPANY,PT,"A newsmagazine mais lida em Portugal.
Site: visao.sapo.pt
Email: visao@visao.pt
Instagram: @revista_visao",2009-01-12 18:04:14,560069,581372,2022-01-06 00:35:06 WET,2022-01-06,00:35:06,Link,138,36,83,1,5,0,13,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/44028982543/posts/10158608296637544,"O debate entre Rui Tavares e André Ventura ""aqueceu"" o ambiente. Em modo de ataque, Tavares apontou ligações ""perigosas"" ao líder do Chega. Ventura apostou em atacar programa e trabalho parlamentar do Livre.",https://visao.sapo.pt/atualidade/2022-01-06-debate-legislativas-rui-tavares-acusa-andre-ventura-de-ser-candidato-do-sistema-e-confronta-o-com-o-programa-de-9-paginas-do-chega/,,,"Visão | Debate Legislativas: Rui Tavares acusa André Ventura de ser ""candidato do sistema"" e confronta-o com o ""programa de 9 páginas"" do Chega","O debate entre Rui Tavares e André Ventura ""aqueceu"" o ambiente. Em modo de ataque, Tavares apontou ligações ""perigosas"" ao líder do Chega. Ventura apostou em atacar programa e trabalho parlamentar do Livre",,,,138,2.82
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1154737,1137752,2022-01-02 00:00:14 WET,2022-01-02,00:00:14,Link,137,44,66,3,5,1,13,3,2,0,,-,0,0,0,N/A,https://www.facebook.com/101826228779402/posts/228201329475224,O líder do Chega considerou que a mensagem de Ano Novo do Presidente da República “falhou no essencial”.,https://cnnportugal.iol.pt/andre-ventura/marcelo-rebelo-de-sousa/chega-considera-que-discurso-de-marcelo-falhou-no-essencial/20220101/61d0e46a0cf21847f0a26bff?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,Chega considera que discurso de Marcelo “falhou no essencial”,"O líder do Chega considerou que a mensagem de Ano Novo do Presidente da República “falhou no essencial”, criticando-o por não ter identificado os responsáveis pela crise política e por ter-se focado demasiado na pandemia.",,,,137,1.08
Bruno Nunes - Chega,PorPortugalCHEGA,379660785823837,POLITICIAN,PT,Vereador do Partido Chega,2017-12-08 12:33:14,3855,4214,2022-01-03 00:49:51 WET,2022-01-03,00:49:51,Photo,136,87,14,7,1,3,1,10,11,2,,-,0,0,0,N/A,https://www.facebook.com/379660785823837/posts/1361663367623569,Ter publicações removidas e bloqueadas por comentários a um debate político é qualquer coisa fantástica!,https://www.facebook.com/PorPortugalCHEGA/photos/a.506226376500610/1361663350956904/?type=3,,08:42 06:52 ANDRÉ VENTURA CHEGA,,,,,,136,-1.04
RTP1,rtp1.pt,140617089292623,TV_CHANNEL,PT,"Portugal sempre ligado.
www.rtp.pt/rtp1",2010-07-30 10:29:21,418283,442004,2022-01-06 12:00:01 WET,2022-01-06,12:00:01,Photo,136,26,106,0,0,0,2,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/140617089292623/posts/4908733772480907,Debates - Legislativas 2022 António Costa x André Ventura Hoje às 21h na RTP1 e RTP Internacional.,https://www.facebook.com/rtp1.pt/photos/a.140651332622532/4908733109147640/?type=3,,LEGISLATIVAS 22,,,,,,136,-1.68
Invictus Portucale,invictus.portucale,108006920548512,ACTIVITY_GENERAL,PT,"Observatório de notícias sobre Portugal e para os Portugueses. Foco em Crime, Imigração, Demografia, Política e Corrupção.",2019-08-05 14:33:32,34818,41928,2022-01-04 21:14:43 WET,2022-01-04,21:14:43,Link,133,19,24,24,0,2,46,1,17,0,,-,0,0,0,N/A,https://www.facebook.com/108006920548512/posts/645197310162801,"🚩✊🏿 Catarina Martins, líder do Bloco de Esquerda foi mendigar votos à Associação Imigrante de modo a conseguir 'roubar' o 3° lugar nas próximas eleições a André Ventura https://observador.pt/2022/01/03/catarina-martins-foi-a-associacao-imigrante-pedir-o-3o-lugar-para-combater-a-extrema-direita/",https://observador.pt/2022/01/03/catarina-martins-foi-a-associacao-imigrante-pedir-o-3o-lugar-para-combater-a-extrema-direita/,,,Catarina Martins foi à Associação Imigrante pedir o 3º lugar para combater a extrema-direita,"A líder do BE pediu o voto para combater ""uma política do ódio, que persegue os os imigrantes trabalhadores ao mesmo tempo que convive tão bem com os esquemas de vistos gold""",,,,133,-1.21
Information Glorious - SL Benfica,InformationGlorious,111912192267044,COMMUNITY,PT,"Informações sobre o Futebol, Modalidades e Formação do Sport Lisboa e Benfica, de e para adeptos do Clube.",2012-02-15 16:10:15,129864,130888,2022-01-04 22:56:30 WET,2022-01-04,22:56:30,Link,132,119,1,2,9,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/111912192267044/posts/3843495369108689,"Futebol Feminino: As convocadas para defrontar o CI Albergaria. GR: Adriana e Carolina; D: Catarina, Carole, Sílvia, Joana Silva e Lúcia; M: Andreia, Beatriz, Érica Ventura, Inês Simas, Maria Negrão e Pauleta; A: Beatriz Nogueira, Cloé, Francisca, Valéria e Marta.",https://twitter.com/InformGlorious2/status/1478500359530323968,,,Information Glorious - SL Benfica on Twitter,"“Futebol Feminino: As convocadas para defrontar o CI Albergaria. GR: Adriana e Carolina; D: Catarina, Carole, Sílvia, Joana Silva e Lúcia; M: Andreia, Beatriz, Érica Ventura, Inês Simas, Maria Negrão e Pauleta; A: Beatriz Nogueira, Cloé, Francisca, Valéria e Marta.”",,,,132,-1.01
CHEGA-Concelhia de Vendas Novas,chegavendasnovas,108407990707610,POLITICAL_PARTY,PT,"Página de divulgação de conteúdos referentes ao futuro do Partido CHEGA no concelho de Vendas Novas.
Por um Portugal melhor,CHEGA!!!",2020-01-22 09:33:29,4774,5768,2022-01-06 19:30:34 WET,2022-01-06,19:30:34,Native Video,130,77,7,35,10,0,0,0,0,1,owned,Yes,481,812,0,00:06:11,https://www.facebook.com/108407990707610/posts/478655900349482,Ventura atira culpas à geringonça no último dia do parlamento #CHEGA #UmPartidoUmLíderUmDestino #PorPortugalPelosPortugueses #AndréVentura #vendasnovas #legislativas2022,https://www.facebook.com/chegavendasnovas/videos/680405596669864/,,,CHEGA,,,,,130,1.23
