Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Polígrafo,jornalpoligrafo,258649144844557,TOPIC_NEWSPAPER,PT,"Página oficial do Polígrafo, o primeiro jornal português de fact-checking. Polígrafo - Em Nome da Verdade. Todos os dias. ",2018-10-18 14:31:26,119162,124940,2022-01-08 11:07:59 WET,2022-01-08,11:07:59,Link,12,3,5,2,0,0,1,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/258649144844557/posts/916707355705396,"Logo na abertura do debate, perante a referência a ""dois partidos de direita"", Rui Rio fez questão de corrigir para ""um de direita"" (o CDS-PP) e outro ""ao centro"" (o PSD). Mais do que ""ao centro"", Franscisco Rodrigues dos Santos procurou colá-lo à ""esquerda"" e ao PS de António Costa, chegando ao ponto de recordar: ""O doutor Rui Rio é muito próximo do PS, como de resto já admitiu uma vez, em que disse que se [Francisco] Sá Carneiro não tivesse fundado o partido, teria ido para o PS"".",https://poligrafo.sapo.pt/fact-check/rui-rio-admitiu-que-se-o-psd-nao-tivesse-sido-fundado-teria-ido-para-o-ps?utm_medium=Social&utm_source=Facebook#Echobox=1641640072,,,"Rui Rio admitiu que se o PSD não tivesse sido fundado, ""teria ido para o PS""? - Polígrafo","Logo na abertura do debate, perante a referência a ""dois partidos de direita"", Rui Rio fez questão de corrigir para ""um de direita"" (o CDS-PP) e outro ""ao centro"" (o PSD). Mais do que ""ao centro"", Franscisco Rodrigues dos Santos procurou colá-lo à ""esquerda"" e ao PS de António Costa, chegando a...",,,,12,-4.33
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828666,934174,2022-01-05 11:58:18 WET,2022-01-05,11:58:18,Link,12,8,3,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2275687975929197,"Agora jogam ao desconfia: o debate de passa culpas onde Costa saiu por cima. Inês Sousa Real chocou com o mundo rural do líder do CDS. Rui Tavares, o ""Mister Simpatia"" que bateu Catarina Martins.",https://observador.pt/programas/e-o-vencedor-e/ps-e-pcp-ja-nao-sao-parceiros-de-sueca/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641377713,,,PS e PCP já não são parceiros de sueca,,,,,12,-5.58
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501923,531973,2022-01-06 08:20:00 WET,2022-01-06,08:20:00,Link,11,2,7,0,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4789904687762523,"Francisco Rodrigues dos Santos não poupou nas críticas ao IL, acusando-o de votar ""sempre ao lado do Bloco de Esquerda"" e de não trazer ""nenhuma inovação à direita"". Os dois partidos foram unânimes na ""nega"" ao Chega, mas divergiram em várias áreas, como os apoios do Estado e privatizações.",https://www.rtp.pt/noticias/politica/debate-rtp3-cds-e-iniciativa-liberal-divergem-quanto-a-apoios-do-estado-mas-ambos-descartam-o-chega_n1374778,,,Debate RTP3. CDS e Iniciativa Liberal divergem quanto a apoios do Estado mas ambos descartam o Chega,"Francisco Rodrigues dos Santos, líder do CDS-PP, e João Cotrim de Figueiredo, do Iniciativa Liberal (IL), estiveram frente a frente num debate aceso na RTP3. Francisco Rodrigues dos Santos não poupou nas críticas ao IL, acusando-o de votar ""sempre ao lado do Bloco de Esquerda"" e de não trazer ""...",,,,11,-3.64
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501897,531932,2022-01-05 20:04:28 WET,2022-01-05,20:04:28,Link,11,3,5,0,0,0,1,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4788555827897409,"Francisco Rodrigues dos Santos, líder do CDS-PP, e João Cotrim de Figueiredo, do Iniciativa Liberal (IL), estiveram frente a frente num debate na RTP3.",https://www.rtp.pt/noticias/politica/debate-rtp3-cds-e-iniciativa-liberal-divergem-quanto-a-apoios-do-estado-mas-ambos-descartam-o-chega_n1374778,,,Debate RTP3. CDS e Iniciativa Liberal divergem quanto a apoios do Estado mas ambos descartam o Chega,"Francisco Rodrigues dos Santos, líder do CDS-PP, e João Cotrim de Figueiredo, do Iniciativa Liberal (IL), estiveram frente a frente num debate aceso na RTP3. Francisco Rodrigues dos Santos não poupou nas críticas ao IL, acusando-o de votar ""sempre ao lado do Bloco de Esquerda"" e de não trazer ""...",,,,11,-3.64
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828630,934013,2022-01-04 21:54:52 WET,2022-01-04,21:54:52,Link,11,3,7,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2275225299308798,"Luz rosa para Ventura por ser ""tão ternurento com Rio"". Mostrou o lado sensível do homem que tem uma coelha chamada Acácia. Rio estragou ""ao entrar na cantiga do mestre André da subsidiodependência"".",https://observador.pt/programas/sem-foro-pol-tico/elogio-de-lider-do-cds-e-me-indiferente/?utm_medium=Social&utm_source=Facebook#Echobox=1641325825,,,"Elogio do líder do CDS? ""É absolutamente indiferente"", diz Augusto Santos Silva",,,,,11,-6.55
Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1188839,1185723,2022-01-05 20:45:00 WET,2022-01-05,20:45:00,Link,10,5,2,1,0,0,1,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/88388366982/posts/10160046865496983,"Tinha tudo para ser uma espécie de happy hour, mas o debate no fim de tarde desta quarta-feira entre Francisco Rodrigues dos Santos, presidente do CDS/PP, e o líder da Iniciativa Liberal (IL), João Cotrim de Figueiredo, foi uma cruzada numa família desavinda.",https://www.publico.pt/2022/01/05/politica/cronica/cruzada-familia-1990907,,,Cruzada em família,"“Sendo o mais novo dos líderes, é o mais velho”, atirou o líder da IL ao presidente do CDS.",,,,10,-8.1
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501897,531932,2022-01-05 08:35:01 WET,2022-01-05,08:35:01,Link,9,8,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4786868191399506,"O líder do CDS-PP diz que é ""absolutamente impossível"" viabilizar um Governo PSD do qual faça parte o PAN. Já a porta-voz do Pessoas-Animais-Natureza diz que ""teriam de ser as outras forças políticas a vir ao encontro daquilo que o PAN defende"".",https://www.rtp.pt/noticias/politica/legislativas-divergencias-entre-cds-pp-e-pan-espelhadas-em-debate-na-rtp3_v1374566,,,Legislativas. Divergências entre CDS-PP e PAN espelhadas em debate na RTP3,"O líder do CDS-PP diz que é ""absolutamente impossível"" viabilizar um Governo PSD do qual faça parte o PAN. Já a porta-voz do Pessoas-Animais-Natureza diz que ""teriam de ser as outras forças políticas a vir ao encontro daquilo que o PAN defende"". As touradas, a caça, a agricultura intensiva, ...",,,,9,-4.56
Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329095,1335837,2022-01-08 09:15:00 WET,2022-01-08,09:15:00,Link,9,4,2,0,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/196064380421881/posts/5413815438646723,,https://www.dn.pt/politica/sem-casamento-rio-apela-a-voto-util-e-rodrigues-dos-santos-atira-o-para-os-bracos-de-costa-14472195.html,,,"Sem casamento, Rio apela ao voto útil e Rodrigues dos Santos atira-o para os braços de Costa","Líder do PSD ainda tentou encontrar abraçar o CDS, com quem não quis ir coligado às legislativas. Mas o presidente centrista deixou transparecer a azia e vincou bem as diferenças entre os dois partidos. E acabaram ambos a apelar ao voto útil.",,,,9,-10.11
Paulo Pedroso,paulojfpedroso,115940473119876,EDITORIAL_OPINION,PT,"Espaço para disponibilizar os meus artigos de opinião, trazer elementos adicionais sobre eles e conversar sobre as questões que levantem.",2019-09-09 23:50:42,3894,3995,2022-01-07 22:12:26 WET,2022-01-07,22:12:26,Status,8,7,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/115940473119876/posts/667275394653045,"PSD-CDS: Rui Rio mostra bem que o CDS está à sua direita e sobrevoa o debate sem estratégia, diletante. Mas propõe reforma fiscal. Francisco Rodrigues dos Santos tenta explicar que a melhor forma de garantir um governo do PSD é votar no CDS, mostra-se liberal na educação e na saúde e pela primeira vez não fala em touradas nem em caça. PAN-IL: Disponíveis para apoiar um governo juntos, Ines Sousa Real e João Cotrim de Figueiredo com ela a puxar pela agenda ecológica e ele pela flat-rate de IRS e a abertura da saúde pública aos privados. Prometeram ambos vir a ler o programa do outro, já que ambos ainda o não apresentaram.",,,,,,,,,8,-9.5
Blasfémias,blasfemiaspt,108570939206914,NEWS_SITE,PT,A Blasfémia é a melhor defesa contra o estado geral de bovinidade,2010-10-07 11:14:48,7356,7717,2022-01-05 11:38:35 WET,2022-01-05,11:38:35,Link,8,7,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/108570939206914/posts/4918150631582230,Pode ou não concordar-se com as soluções apresentadas por Francisco Rodrigues dos Santos e Inês Sousa Real mas os dois discutiram temas concretos. Não ficaram por cenários nem projecções. http://blasfemias.net/2022/01/05/neste-debate-discutiram-se-temas-concretos/:=:https://blasfemias.net/2022/01/05/neste-debate-discutiram-se-temas-concretos/,http://blasfemias.net/2022/01/05/neste-debate-discutiram-se-temas-concretos/,https://blasfemias.net/2022/01/05/neste-debate-discutiram-se-temas-concretos/,,Neste debate discutiram-se temas concretos,Pode ou não concordar-se com as soluções apresentadas por Francisco Rodrigues dos Santos e Inês Sousa Real mas os dois discutiram temas concretos. Não ficaram por cenários nem projecções.,,,,8,-5.25
O Insurgente,OInsurgente,64259811317,ACTIVITY_GENERAL,PT,"The difference between libertarianism and socialism is that libertarians will tolerate the existence of a socialist community, but socialists can't tolerate a libertarian community. – David D. Boaz (1997)",2009-02-28 15:53:34,39068,39517,2022-01-07 17:33:29 WET,2022-01-07,17:33:29,Native Video,8,7,0,0,1,0,0,0,0,0,share,No,304,2083,0,00:03:47,https://www.facebook.com/64259811317/posts/10160444086036318,https://www.facebook.com/watch/?v=441790307653309:=:https://www.facebook.com/CDSPP/videos/441790307653309/,https://www.facebook.com/CDSPP/videos/441790307653309/,,,CDS PP,"🔵 No seu primeiro debate legislativo, Francisco Rodrigues Dos Santos deixou clara aquela que é a verdadeira essência do PAN.

📲 Reveja os melhores momentos.",,,,8,-5.75
Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988601,995521,2022-01-08 02:30:01 WET,2022-01-08,02:30:01,Link,8,4,1,0,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/399457500101727/posts/4840082159372550,"Rio ""estava mais à vontade"" no debate com Rodrigues dos Santos",https://www.noticiasaominuto.com/politica/1906897/psd-e-cds-aliados-de-sempre-e-de-futuro,,,"PSD e CDS? ""Aliados de sempre e de futuro"", diz Louçã", ,,,,8,-5.12
SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318255,329165,2022-01-08 08:00:01 WET,2022-01-08,08:00:01,Link,8,3,5,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/52858607943/posts/10158615573632944,"Rui Rio tinha Francisco Rodrigues dos Santos pela frente mas debateu, na verdade, com António Costa: prometeu dois mil milhões em redução de impostos e muita política ao centro. Já ""Chicão"", da ""direita sensata e clássica"", debateu com toda a direita que ameaça o CDS.",https://www.sabado.pt/portugal/detalhe/rio-e-chicao-este-nao-e-um-debate-entre-dois-partidos-de-direita,,,"Rio e ""Chicão"": ""este não é um debate entre dois partidos de direita""","Rui Rio tinha Francisco Rodrigues dos Santos pela frente mas debateu, na verdade, com António Costa: prometeu dois mil milhões em redução de impostos e muita política ao centro. Já 'Chicão', da 'direita sensata e clássica', debateu com toda a direita que ameaça o CDS.",,,,8,-4.88
SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318222,329113,2022-01-05 20:46:25 WET,2022-01-05,20:46:25,Link,8,2,3,1,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/52858607943/posts/10158612319877944,"Num debate animado, Cotrim de Figueiredo tentou atrair uma parte do que resta do eleitorado do CDS. Francisco Rodrigues dos Santos tentou defender essa parte não das garras da IL, mas do Chega!.",https://www.sabado.pt/portugal/detalhe/debate-o-primo-moderninho-e-o-jovem-com-cabeca-de-velho-falaram-a-eleitores-diferentes,,,"Debate. O ""primo moderninho"" e o ""jovem com cabeça de velho"" falaram a eleitores diferentes","Num debate quente, Cotrim de Figueiredo tentou atrair uma parte do que resta do eleitorado do CDS. Francisco Rodrigues dos Santos tentou defender essa parte não das garras da IL, mas do Chega!.",,,,8,-5.38
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828703,934308,2022-01-06 08:21:07 WET,2022-01-06,08:21:07,Link,8,3,3,0,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2276381975859797,"Afirmação do líder do CDS-PP é falsa. Não só o PAN votou a favor das propostas centristas, como apresentou em 2018 um pacote legislativo, que pedia a criminalização do abandono de idosos em hospitais.",https://observador.pt/programas/fact-check-2/pan-contra-criminalizacao-do-abandono-de-idosos/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641456763,,,PAN contra criminalização do abandono de idosos?,,,,,8,-8.38
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828731,934412,2022-01-07 21:09:41 WET,2022-01-07,21:09:41,Link,7,2,2,0,0,1,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2277744835723511,"O segundo debate desta noite é à direita entre Rio e Rodrigues dos Santos. No primeiro, Cotrim e Sousa Real admitiram fazer parte de solução comum, mas líder da IL quer que PAN largue ""bizarrias"".",https://observador.pt/liveblogs/cotrim-figueiredo-e-ines-sousa-real-num-duelo-entre-um-liberal-e-a-lider-de-um-partido-animalista/?utm_medium=Social&utm_source=Facebook#Echobox=1641589778,,,"Em direto/ Centro ou direita, ""arranjinhos com o PS"" e eutanásia. Rio e Rodrigues dos Santos na batalha pelo voto útil","O segundo debate desta noite é à direita entre Rio e Rodrigues dos Santos. No primeiro, Cotrim e Sousa Real admitiram fazer parte de solução comum, mas líder da IL quer que PAN largue ""bizarrias"".",,,,7,-9.86
Rádio Observador,radioobservador,100537718821289,RADIO_STATION,PT,"O Observador também é uma rádio.

Com noticiários de meia em meia hora, todos os dias, 24 horas por dia, num tom informal e descontraído, mas sem perder a credibilidade, o rigor e a qualidade do Observador.",2021-04-05 21:49:40,1441,1621,2022-01-04 09:10:00 WET,2022-01-04,09:10:00,Live Video Complete,6,4,2,0,0,0,0,0,0,0,crosspost,No,115,115,5992,00:52:37,https://www.facebook.com/100537718821289/posts/4231623663606201,"Francisco Rodrigues dos Santos, líder do CDS, está no Sob Escuta da Rádio Observador. Entrevista conduzida por Miguel Pinheiro, Rui Pedro Antunes e Miguel Santos Carrapatoso.",https://www.facebook.com/radioobservador/videos/4231623663606201/,,,Francisco Rodrigues dos Santos em direto na Rádio Observador,,,,,6,-0.5
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501897,531932,2022-01-05 23:25:00 WET,2022-01-05,23:25:00,Link,6,4,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4788744521211873,"Francisco Rodrigues dos Santos acusa a Iniciativa Liberal de defender um capitalismo selvagem, com João Cotrim de Figueiredo a recusar entendimentos face à forma como CDS-PP se posiciona.",https://www.rtp.pt/noticias/politica/debate-na-rtp3-cds-pp-e-il-sublinham-linhas-que-os-separam_v1374820,,,Debate na RTP3. CDS-PP e IL sublinham linhas que os separam,"Francisco Rodrigues dos Santos acusa a Iniciativa Liberal de defender um capitalismo selvagem, com João Cotrim de Figueiredo a recusar entendimentos face à forma como CDS-PP se posiciona. O líder centrista já antes debatera com a porta-voz do PAN, Inês Sousa Real, onde as touradas dominaram o c...",,,,6,-6.67
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828666,934174,2022-01-05 20:07:06 WET,2022-01-05,20:07:06,Link,6,4,1,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2276003152564346,"[Fact Check Observador] Líder do CDS-PP disse no frente a frente com Inês Sousa Real que o PAN era ""contra a criminalização do abandono de idosos nos hospitais"". É falso. PAN apresentou propostas no sentido de criminalizar.",https://observador.pt/factchecks/fact-check-pan-e-contra-a-criminalizacao-do-abandono-de-idosos-nos-hospitais-como-diz-francisco-rodrigues-dos-santos/?utm_medium=Social&utm_source=Facebook#Echobox=1641402192,,,"Fact Check. PAN é contra a criminalização do abandono de idosos nos hospitais, como diz Francisco Rodrigues dos Santos?",,,,,6,-11.17
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828594,933845,2022-01-03 18:01:39 WET,2022-01-03,18:01:39,Link,6,5,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2274238566074138,"O líder do CDS vai estar em direto na Rádio Observador, esta terça-feira, às 9h, numa entrevista conduzida por Miguel Pinheiro, Rui Pedro Antunes e Miguel Santos Carrapatoso.",https://observador.pt/programas/sob-escuta/francisco-rodrigues-dos-santos-vai-estar-sob-escuta-esta-terca-feira-na-radio-observador/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641214849,,,"Francisco Rodrigues dos Santos vai estar 'Sob Escuta' esta terça-feira, na Rádio Observador",,,,,6,-12
Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,420849,442329,2022-01-07 08:50:22 WET,2022-01-07,08:50:22,Link,5,5,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/481006665428991/posts/1792184000977911,"Eurostat publica dados sobre o comércio a retalho em novembro na União Europeia e na zona euro. Há debate entre Rui Rio (PSD) e Francisco Rodrigues dos Santos (CDS-PP) às 21h e, ainda antes, leitura do acórdão do processo de Tancos.",https://jornaleconomico.sapo.pt/noticias/topo-da-agenda-o-que-nao-pode-perder-esta-sexta-feira-2-828092?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641543740,,,Topo da agenda: o que não pode perder esta sexta-feira,,,,,5,-10.4
PAN Aveiro,PANaveiro,289572924462535,POLITICAL_PARTY,PT,PAN - A Tua Voz no Município de Aveiro,2012-05-01 00:02:23,4398,4458,2022-01-08 11:26:51 WET,2022-01-08,11:26:51,Native Video,4,1,0,2,0,0,1,0,0,0,share,No,15,2828,0,00:01:31,https://www.facebook.com/289572924462535/posts/4667311430021974,"No debate com a nossa porta-voz Inês de Sousa Real, o líder do CDS demonstrou não só que não sabe o que o PAN defende, mas também que o CDS não defende nem o ambiente, nem a protecção animal, nem as pessoas (já que preferiu atacar o PAN em vez de apresentar propostas concretas). Não, os caçadores não protegem nem a biodiversidade, nem o ambiente. Muito pelo contrário. Não, o mundo rural não se reduz apenas à caça e à produção de animais para consumo. Sim, o PAN é um partido animalista, e continuaremos a ser #OrgulhosamenteAnimalistasRadicais no combate à violência animal e pela protecção dos animais, animais estes que o CDS quer continuar a permitir que sejam abusados e desrespeitados com a defesa do sector da caça e da tauromaquia. Da nossa parte, continuaremos a lutar por todos os animais e sabemos que ficaremos do lado certo da história na sua defesa, ao contrário do CDS e do seu líder.",https://www.facebook.com/PANpartido/videos/320430076640459/,,,PAN - Pessoas Animais Natureza,"No debate com a nossa porta-voz Inês de Sousa Real, o líder do CDS demonstrou não só que não sabe o que o PAN defende, mas também que o CDS não defende nem o ambiente, nem a proteção animal, nem as pessoas (já que preferiu atacar o PAN em vez de apresentar propostas concretas).

Não, os caçadores não protegem nem a biodiversidade, nem o ambiente. Muito pelo contrário. Não, o mundo rural não se reduz apenas à caça e à produção de animais para consumo. Sim, o PAN é um partido animalista, e continuaremos a ser #OrgulhosamenteAnimalistasRadicais no combate à violência animal e pela proteção dos animais, animais estes que o CDS quer continuar a permitir que sejam abusados e desrespeitados com a defesa do setor da caça e da tauromaquia.

Da nossa parte, continuaremos a lutar por todos os animais e sabemos que ficaremos do lado certo da história na sua defesa, ao contrário do CDS e do seu líder.",,,,4,-0.5
JSD Valongo - concelhia,JSDValongo,118445111506407,POLITICAL_ORGANIZATION,PT,"A JSD Valongo é e será autónoma politicamente, livre na forma como se expressa e desenvolve a sua atividade, justa e solidária com todos!
Contamos contigo",2010-04-15 16:21:59,1993,2064,2022-01-07 07:30:47 WET,2022-01-07,07:30:47,Photo,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/118445111506407/posts/7386480998036079,Debates Eleitorais 2022 Rui Rio | Francisco Rodrigues dos Santos #juntospelajuventude #legislativas2022 #vota #juventudesocialdemocrata #partidosocialdemocrata,https://www.facebook.com/JSDValongo/photos/a.2428961873788041/7386480944702751/?type=3,,DEBATES LEGISLATIVAS 2022 7 DE JANEIRO PSD I CDS 21h00 tvi JSD VALONGO >,,,,,,3,-0.73
O moralista,omoralista,100063905162260,FICTIONAL_CHARACTER,PT,'Estória de amor é que isto não é... É uma viagem de loucos! Uma sátira feroz à sociedade por,2011-02-25 23:22:56,1701,1724,2022-01-05 10:43:52 WET,2022-01-05,10:43:52,Photo,3,0,1,0,0,0,0,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/100063905162260/posts/318938660246304,"""A tourada é uma arte performativa"". Chiquinho Rodrigues dos Santos, 04-01-21.",https://www.facebook.com/photo.php?fbid=318938450246325&set=a.193643569442481&type=3,,,,,,,,3,-8.33
Revista Visão,visaopt,44028982543,MEDIA_NEWS_COMPANY,PT,"A newsmagazine mais lida em Portugal.
Site: visao.sapo.pt
Email: visao@visao.pt
Instagram: @revista_visao",2009-01-12 18:04:14,560061,581378,2022-01-08 10:30:35 WET,2022-01-08,10:30:35,Link,3,2,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/44028982543/posts/10158611808187544,"Rui Rio nunca perdeu a tranquilidade. Francisco Rodrigues dos Santos tentou marcar pontos – e conquistar eleitorado à direita ""clássica"". Rio até admitiu ""simpatia"" pelo opositor e prometeu que o CDS será a primeira opção para um acordo pós-eleitoral. Chicão não foi na promessa e acenou com o ""fantasma"" do Bloco Central",https://visao.sapo.pt/atualidade/politica/legislativas2022/2022-01-07-debate-legislativas-rui-rio-finca-os-pes-ao-centro-e-rodrigues-dos-santos-acusa-psd-de-estar-a-preparar-arranjinhos-com-antonio-costa/,,,"Visão | Debate Legislativas: Rui Rio finca os pés ao ""centro"" e Rodrigues dos Santos acusa PSD de estar a preparar ""arranjinhos"" com António Costa","Rui Rio nunca perdeu a tranquilidade. Francisco Rodrigues dos Santos tentou marcar pontos – e conquistar eleitorado à direita ""clássica"". Rio até admitiu ""simpatia"" pelo opositor e prometeu que o CDS será a primeira opção para um acordo pós-eleitoral. Chicão não foi na promessa e acusou a...",,,,3,-11.33
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828773,934636,2022-01-08 07:07:35 WET,2022-01-08,07:07:35,Link,3,0,2,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2278053002359361,"O editor de política do Observador, Rui Pedro Antunes, analisa os debates entre o líder do PSD e CDS e entre Inês Sousa Real (PAN) e João Cotrim Figueiredo (Iniciativa Liberal).",https://observador.pt/programas/programa-comentarios/rio-paternalista-perante-rodrigues-dos-santos-trata-o-lider-do-cds-como-aliado-mais-novo/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641606151,,,"Rio ""paternalista"" perante Rodrigues dos Santos. ""Trata o líder do CDS como aliado mais novo""",,,,,3,-23
ECO,ECOEconomiaOnline,1246082805422484,TOPIC_NEWSPAPER,PT,O ECO é um jornal digital que junta uma plataforma tecnológica inovadora a um jornalismo independente e próximo dos leitores.,2016-09-21 18:31:03,104210,116053,2022-01-06 18:00:45 WET,2022-01-06,18:00:45,Link,2,0,0,0,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1246082805422484/posts/5189091144454944,,https://eco.sapo.pt/2022/01/06/lider-do-cds-defende-voto-desdobrado-em-dois-dias,https://eco.sapo.pt/2022/01/06/lider-do-cds-defende-voto-desdobrado-em-dois-dias/,,Líder do CDS defende voto desdobrado em dois dias,,,,,2,-26.5
Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,420849,442329,2022-01-07 22:54:36 WET,2022-01-07,22:54:36,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/481006665428991/posts/1792791034250541,"Na maioria dos assuntos os líderes partidários não conseguiram divergir, apesar de Francisco Rodrigues dos Santos garantir que o CDS-PP entende que se deviam mexer já no IRS de forma a existirem menos escalões. Sobre a TAP, Rio classificou a transportadora aérea portuguesa como ""uma vergonha"". Ambos",https://jornaleconomico.sapo.pt/noticias/irs-reducao-de-impostos-e-tap-o-que-separa-e-une-psd-e-cds-pp-828720?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641595211,,,"IRS, redução de impostos e TAP. O que separa e une PSD e CDS-PP?",,,,,2,-19.5
