Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Yronikamente,Yronikamente,583260545033433,ACTIVITY_GENERAL,PT,"""A ironia é a expressão mais perfeita do pensamento.""  Florbela Espanca",2013-01-11 17:07:13,199403,198576,2022-01-06 08:40:55 WET,2022-01-06,08:40:55,Photo,736,374,79,133,46,3,94,3,2,2,,-,0,0,0,N/A,https://www.facebook.com/583260545033433/posts/7659375794088504,Gráfico comparativo entre o RSI recebido por uma família de 3 pessoas durante 80 anos e a dívida de 1 português de bem ao Novo Banco. (via Rui Tavares),https://www.facebook.com/Yronikamente/photos/a.1100904833268999/7659375714088512/?type=3,,,,,,,,736,1.79
Velha Guarda da Bola,,100063539981631,PERSONAL_BLOG,PT,"Página de jogadores que ficaram na história.
A VGdB não é proprietária das fotos publicadas. MP",2019-11-18 22:35:23,39577,43962,2022-01-04 16:57:52 WET,2022-01-04,16:57:52,Photo,669,520,61,36,50,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063539981631/posts/332812418846755,e estes cromos de Portugal? Simon,https://www.facebook.com/photo.php?fbid=332812405513423&set=a.136279141833418&type=3,,3田8 6 VITOR BAÍA NENO JOÁO PINTO NÉLSON JORGE COSTA FERNANDO COUTO HELDER PAULO MADEIRA PAULINHO SANTOS TAVARES VITOR PANEIRA> PEDRO FIGO PAULO SOUSA RUI COSTA FOLHA RUI BARROS SÁ PINTO JOÁO INTO DOMINGOS RUI AGUAS FUTRE,,,,,,669,2.13
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828594,933845,2022-01-03 00:34:40 WET,2022-01-03,00:34:40,Link,640,96,466,13,2,4,55,2,2,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2273628992801762,"Depois de António Costa e Rui Tavares terem estreado os debates das legislativas, agora é a vez da líder do BE, Catarina Martins, e do líder do Chega, André Ventura, estarem frente a frente.",https://observador.pt/liveblogs/duelo-a-esquerda-na-estreia-dos-debates-o-maior-ps-contra-o-mais-pequeno-livre/?utm_medium=Social&utm_source=Facebook#Echobox=1641170077,,,"Em direto/ Debate aquece. Catarina Martins diz que Ventura é ""disco riscado"". ""Seja séria"", atira líder do Chega",,,,,640,8.89
Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,420853,442440,2022-01-09 09:14:16 WET,2022-01-09,09:14:16,Link,581,56,237,18,1,5,230,10,22,2,,-,0,0,0,N/A,https://www.facebook.com/481006665428991/posts/1793775937485384,"Em entrevista à agência Lusa, dirigente do Livre Rui Tavares explicou a medidas já existe em França e poderia ser usada em situações específicas e por tempo limitado.",https://jornaleconomico.sapo.pt/noticias/livre-quer-dar-subsidio-de-desemprego-a-quem-se-despede-para-melhorar-qualificacoes-828800?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641717222,,,Livre quer dar subsídio de desemprego a quem se despede para melhorar qualificações,,,,,581,25.26
Jovem Conservador de Direita,jovemcd,100050453681565,COMEDIAN,PT,"ESPETÁCULOS E PARCERIAS
info@haffdelta.com // +351 916 798 041",2015-10-27 13:35:32,98101,100993,2022-01-08 22:27:25 WET,2022-01-08,22:27:25,Photo,558,253,33,41,40,0,191,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100050453681565/posts/468667498158369,"Hoje aconteceram dois debates chatos, mas a minha análise vai ser interessante que eu não ando aqui a brincar. O primeiro foi entre o Dr. Rui Rio e o Dr. Rui Tavares. A única hipótese de este debate ser interessante era se a RTP arranjasse forma de drogar os Drs. Ruis com alucinógenos. Em vez disso, foram para lá os dois sóbrios. Outra forma de o tornar interessante era começar o debate perguntando ao Dr. Rui Rio qual a sua opinião sobre túbaros de pedófilo na frigideira. O Dr. Rui Tavares apresentou-se ainda com um bocado de Dr. Cabeça de Geleia nos dentes. O Dr. Rui Rio nem se apresentou. Decidiu fazer o debate a partir do Porto de calças de pijama. No início do debate o Dr. Rui Tavares assinalou o aniversário do casamento gay. O que é ridículo. Os gays sempre se puderam casar, desde que com pessoas de um sexo diferente. Ou então com Deus. Hoje celebra-se um aniversário muito triste do dia em que dissemos aos gays que eles podiam pecar à vontade sem se arrependerem e celebrar publicamente actividades que deviam continuar a ser praticadas em saunas ou em áreas de serviço. Depois ainda falou em crise ecológica. Um termo carregado ideologicamente e um cavalo de Tróia para a esquerda fazer avançar a sua agenda radical. Todos sabemos que o termo centrista e pós-ideológico para nos referirmos a crise ecológica ou emergência climática é “aquela coisa do ambiente ou lá o que é.” O Dr. Rui Rio esteve muito forte e afirmou-se como um candidato a ser um Dr. António Costa ligeiramente melhor. É este tipo de inspiração que o país precisa: o mesmo, mas ligeiramente diferente. Sobre o salário mínimo afirmou que este só sobe se a economia crescer. Como não vai acontecer, não sobe, por isso podemos ficar descansados. O debate estava a ser chato e eu decidi prestar mais atenção ao universo paralelo em que o Dr. Rui Rio e o Dr. Rui Tavares foram para lá drogados. Nesta dimensão, o Dr. Rui Tavares estava a falar sobre o seu desejo de feijoada de marshmallows, o Dr. Rui Rio levanta-se e come metade do LCD que está a transmitir a imagem do Dr. Rui Tavares. Não concordei com esta atitude do Dr. Rui Rio alternativo, por isso mudei para o debate da nossa realidade a tempo de ouvir o Dr. Rui Rio a criticar uma medida do LIVRE que consiste em pagar subsídio de desemprego a pessoas que se despediram por livre iniciativa. Muito bem. Uma pessoa que se despede para ficar em casa a masturbar-se não pode receber subsídio de desemprego. Aliás, a partir de agora, decreto que esta medida do LIVRE passa a ser conhecida como o subsídio da punheta. Depois do Dr. Cabeça de Geleia, o Dr. Rui Rio também atacou o LIVRE por causa do Rendimento Básico Incondicional. Sinceramente, a direita não pode continuar a cometer o erro de atacar o LIVRE por causa do RBI. Estamos a empurrar ainda mais o voto mandrião deste país para o LIVRE. ""Não votem no LIVRE porque eles querem dar-vos dinheiro para ficarem em casa a masturbar-se"" não é uma ameaça assim tão boa. Não podemos dizer às pessoas que a esquerda lhes quer dar coisas boas, porque elas podem acabar por votar na esquerda. Depois aconteceu o debate entre o Dr. António Costa e a Dra. Inês Sousa Real. O Dr. António Costa é muitas vezes denominado de ""animal político"". Pode haver uma aproximação se a Dra. Inês Sousa Real o achar fofinho e ficar com vontade de o adoptar. Neste debate voltou a falar-se de RBI. Já percebi que o RBI é a castração química da esquerda. É aquela coisa que dificilmente vai acontecer, mas que os políticos apresentam para inspirar os seus eleitores com promessas vazias. Até aqui se vê a diferença da esquerda e direita. Na esquerda inspiram os seus eleitores com masturbação full time. Na direita inspiramos os nossos eleitores com a mutilação genital de pedófilos. Enquanto a esquerda está a pensar em masturbação full time, a direita está a pensar em gónadas de pedófilos. Na direita queremos castrar criminosos, na esquerda querem castrar o trabalho. Prioridades. Sobre o RBI. O que as pessoas têm de fazer é: trabalhar. Se não houver trabalhos para todos, é criar uma reality show de disputa do mercado de trabalho entre desempregados e robots: So You Think you can work? Ou então, se querem avançar mesmo com um RBI, que se adicione um gerador de energia ao pulso dos beneficiários e que se aproveite os seus movimentos para gerar energia, uma espécie de energia esgalhólica. Também podia ajudar a lidar com as alterações climáticas. E foi isto o resto do debate. Um debate inteiro dedicado às alterações climáticas ou, como lhe chama o Dr. Cotrim Figueiredo, agenda marxista de abolição do capitalismo. O Dr. António Costa disse que ""a transição climática tem de ser justa."" Claro que sim. Não podemos exagerar. As pessoas precisam de ter oxigénio para respirar, claro. Mas os accionistas da BP têm necessidades. Depois o Dr. António Costa teve de aturar a Dra. Inês Sousa Real com o seu discurso radical a falar mal da exploração de lítio, do aeroporto de Lisboa, dos eucaliptos, etc. É (truncated)",https://www.facebook.com/photo.php?fbid=468667484825037&set=a.208076194217502&type=3,,0 DOUTOR COMENTA OS DEBATES,,,,,,558,-2.52
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763206,1939439,2022-01-03 00:34:05 WET,2022-01-03,00:34:05,Native Video,484,134,178,43,1,0,90,9,29,0,owned,Yes,16490,16566,0,00:02:45,https://www.facebook.com/150808986387/posts/10160361862456388,"COSTA QUER MAIORIA, LIVRE DISPONÍVEL PARA VIABILIZAR GOVERNO DO PS O primeiro debate para as legislativas foi entre António Costa e Rui Tavares. O secretário-geral do PS disse que quer uma maioria, mas que isso não significa que seja sozinho. É a resposta ao repto lançado pelo fundador Livre, que se mostrou disponível para viabilizar um governo do PS, caso os socialistas ganhem as eleições.",https://www.facebook.com/sicnoticias/videos/945724872725530/,,,,,,,,484,2.38
Os Russos Precisam Ser Estudados,,2473794139589555,none,,,,163251,N/A,2022-01-06 12:34:41 WET,2022-01-06,12:34:41,Photo,438,173,82,3,61,0,118,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/2473794139589555/permalink/2741736969461936,"Sejam Bem vindos ao NOSSO grupo camaradas! Lucas Xavier Gutierres, Joao Victor, Alexandre Silva, Oswaldo Nogueira, Beatriz Draghetti, Bruno Oliveira, Junior Kist, Carlos Henrique, Lucas Costa, Paula Fernanda, Bambu Bill, Elza Pereira, Luiz Ocimar Ferreira, Thiago Rubens, Bruna Gabbia, Rui Serpa, Carlos Candido, Simão Rodrigues, João Lucas Gino, Ana Rodrigues, Amanda Lopes, Ronilson S. Costa, Emily Luci, Keren Exaltação, Guilherme Oliveira, Dionata Silva, Vernon Lothbrok, Wallace Gomes, Cristian Pereira, Victor Martins, Dias Gabriel, Diogo Rodrigues, Bergson Solo, Leandro Souza, Willian Stos, Rayssa Corrêa, Freddy Laranjeira, Logan Howlett, Igor Ramos, Patrick Höger, Marcio Rfl, Saymon Justo, Wallace Santos, Bruno Marcelo, Wesley Azevedo, Marcelo Tavares Jr., Juan Pablo, Samara Reis, Carlos Alberto, Luiz Henrique, Julio Cesar Julião, Siovanne Christian, Gabriel Pardim, Jhon Carlos, Leonardo Oliveira, Iago Makyama, Albert Souza, Claodiceia Freitas Fernandes, Luciano Ribero, Tarso Ciolete, Gleison Macieldeoliveira, Alyfer Gustavo Roque, Samuel Martins Trindade, Leonardo Carvalho, Valter Aquino, Bianca Erler Rolim, Daviid Portela, Jumento Gotosi, Aparecido Cardozo, João Pedro Silva, Jose Hackerott, Marcos Alessandro, Viviane Ferraz, ابو امير السلطاني, Kauan Sobreira, Gabriel Souza, Evelyn Carlin, Gabriel Barreto, Kelven Kálimo, Renan Felipe De Barros, Juliano Olegario, Mila Hofman, Pietro Forgiarini, Landes André, Genilson Bueno, Victor Gabriel Valentim, Max Iannis, Lucas Nascimento, Rodrigo Souza, Ö Ramon DA Vńz, Anderson Brito, Rafael Garcia, Fernanda Biss, Gabriel Silva, Tang Jesus, Thailan Ferreira, Giovani Ribeiro, Younis Al Muqbali, Felipe Fernandes, Maria Xavier, Ana, Daniel Domingos, John Miranda, Jorge Luis Afroo, Mateus Szydloski, Dany Alva, Gabriel Ferraz, Pedro Henrique, Douglas Baptista, PowerLed Ɩnformática e Eletrônicos, Tatiana Martins, Jessy Ariens, Jonilson Nogueira, Ronaldo de Paula, Leonardo Dos Santos, Raphael Leoni, Rafael Gomes, Lucas Duarte, Rodrigues Rodrigues, Rogerio Barreira Resende, Mateus Meneguite, Gustavo Ferreira, Railson Oliveira, Marcos Vinicius, Roger Silva Silva, Luis Henrique Oliveira, Thiago Almeida, Willian Silva, Luiz Souza Banks, Bruna Machado, Haidar Muslmawi, William Amorim Amorim, She Oliveira, Joyce Sloty, Elvis Senju, Samael Lucas, Rangel Oliveira, Ulisses Garcia, Riick Lucas, Denise Celere, Henrique Cesar, Kauan Maia de Sousa, Victor Barbosa, Breno Muñoz Queiroz, Murillo Cerqueira, Pincher De Sal, Rani Rico, Abeçoado Por Deus, Artur Craveiro, Caillou Duarte, Adriano Carvalho, Gabriel Souza, Isnaver Santos, Alyson Rasseli Pereira, Adriano Junior, Neymar Reney, Jean Gomez, Renata Guimarães, Antônio Rverissimo, Damaris Drude, Pedro Sprea, Thamires Da Silva, Pedro Garschagen, Daniel de Souza, Julio Telles, Thiago Antunes Carneiro, Március Mono TF, Swan Sebasuchan, Clarisse Gabriela Vargas, Miguel Safra, Souza Kaua, Igor Lima, Luciano Vasconcelos Almeida, Gabriel Fagundes da Silva, Antonio Auro Rabello Rabello, Guilherme Do Nascimento, Alexandre Spacassassi Nazario, André Gabriel, Carlos Oliveira, Giiovanny Liima, May Ron, Airton Da Luz Junior, Naldim Teclas, Geane Rb, Daniel Moraes, Thiago Lemos, Khalidy Da Sharks Familly, Natália, Eduardo Gabriel, Erick Lacerda, Pedro Escobar, Renato Batista, Paulo Roberto, Gean Kildere, Vitor Daicampi, Carolina Rodrigues, Igor Zuppo, Sod Rilva, Apollo Túlio, Flavio Castro Guimarães, Mariana Medeiros, Sarah Dias, Pablo Lucas, Paulo Robson, Gabriel Armond, Vitor Hugo Trevisan, Guilherme França, Luiz Natália, Robert Müller, Dhione Moura, Vitor Hugo, Luiz, Alex Silva, Davi Ribeiro Silva, Tiago Marcelino, Vinicius Xavier, Ruben Vilchez, Carlos Eduardo, Karyn Santos, Tarikul Ahmed Rafan, Luukas Ferreira, Akio Hashimoto, Cristofer Teixeira, Pedrosa Kátia, Matheus Matheus Matheus, Rhayla Santos, Maria Otilia Pinto, Jojo Costa, Leonardo Perini, Kalyne Mileena, Rodrigo Araújo, Gabriel Fernandez, Isa Victória, Yonara Cristyna, Felipe P. Lopes, Carlos Cauã, Jéssica Monteiro, Pablo Caballero, Gabriel Shelby, Diordion Mathana, Fellipe Lemos, Wellington Adrianczyk, Daisy Martins, Ca Rol, Jhonathan Soares, Francisco Lima, Daniel Nogueiira, Jean Carlo Cesari, Mateus Pereira da Silva, Rafaah Rafaah, Ivando Almeida, Kaua Paim, Fabio Lucas Gremes, Allan Rita da Silva, Lucas Semedo Dos Santos Rezende, Luizeduxx Bull, Carlos Salguero Rivera, Alexsander Cervinski, Patrick Garcia, Samuca Jesuss, Juan Insfran, Gustavo De Lima, Hyago Oliveira, Johnny Snuff, Rafael Vieira, Willian Natan, Ramon Silva, Henrique Arruda, Jeferson Costa Gold, Jander Souto, Luan Santos, Guilherme Coutinho, Anna Ching, Cinthia Luciano, Leonardo Martins, Samuel Henrique, Robson Santana, Rafael Ribeiro Silva, Vanderson Souza, Martins Carla, Matheus Julio, Gabriel Poloski, Fabioferreira Aguiar, Salvador Soares, Gabryel Hector, Monica Alves, Juliano Rocha, Jonas Souza, Diogo Alusiar",https://www.facebook.com/photo.php?fbid=461137305675934&set=gm.2741736969461936&type=3,,,,,,,,438,2.17
Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988653,995585,2022-01-06 20:28:59 WET,2022-01-06,20:28:59,Link,432,114,149,4,1,3,159,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/399457500101727/posts/4836795833034516,"Marina Costa Lobo falou em ""aula sobre como limpar o chão com populistas""",https://www.noticiasaominuto.com/politica/1905742/rui-tavares-o-poltico-mais-eficaz-a-desmontar-andr-ventura,,,"Rui Tavares, o ""político mais eficaz a desmontar André Ventura""", ,,,,432,10.29
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155138,1138409,2022-01-06 13:16:41 WET,2022-01-06,13:16:41,Native Video,413,126,216,24,8,1,29,2,7,0,owned,Yes,7799,8093,0,00:03:21,https://www.facebook.com/101826228779402/posts/231274172501273,O que têm Rui Tavares e André Ventura em comum? Apenas um professor. O debate (impossível) em três minutos. Veja o debate na íntegra aqui: https://swki.me/xOYqxSZf:=:https://cnnportugal.iol.pt/videos/decisao-22-o-confronto-entre-rui-tavares-e-andre-ventura-na-integra/61d641ba0cf2cc58e7db6836,https://www.facebook.com/cnnportugal/videos/1596803217342541/,,,O debate entre Rui Tavares e André Ventura,,,,,413,2.5
Rui Tavares,ruitavarespt,100044149823757,PERSON,PT,"Escritor e historiador, nascido em Lisboa em 1972. Cronista no «Público», comentador RTP. Eurodep",2009-10-22 15:47:28,13927,14351,2022-01-08 12:06:05 WET,2022-01-08,12:06:05,Photo,404,330,52,10,11,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100044149823757/posts/487755162706140,Debate com Rui Rio marcado para as 20h40 de hoje. Para acompanhar na RTP1,https://www.facebook.com/photo.php?fbid=487755146039475&set=a.211025500379109&type=3,,"Rui Tavares debate com Rui Rio, sábado, 8 de janeiro às 20h40 na RTP1 RTP1",,,,,,404,3.31
PNPGerês,,217543938916205,none,,,,93020,N/A,2022-01-04 19:32:34 WET,2022-01-04,19:32:34,Photo,394,288,55,12,38,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/217543938916205/permalink/899978224006103,"**Visite-nos em pnpgeres.pt - ConvidemOsVossosAmigos** > Vamos dar as boas-vindas aos nossos novos membros: Sónia Tavares, José Sousa, César Esteves, Irene Esteves, Nitinhas da Silva, Antera Pessoa, Mario Luis Violante, Rui Pedrosa, Fatima Soares, Pedro Nogueira, David Cardinael, Maria Teresa Freitas, Diogo Carvão, Olga Collazos, Pedro Araújo, Esteralves Alves, Jaime Gonçalves, Filipe Gomes, Maria Santos, Cecilia Meneses, Helena Duarte, Graça Ribeiro, Sonia Almeida, Filipe Esteves, Marisa Matos, Monica Botas, Sílvia Chaves, Rosa Soares, Patrícia Brazão, Fernanda Lopes, Natália Castro, Cristina Cunha, Francisco Soares, Coiote Silva, Berta Videira, Luís Carvalho, Americo Fernandes, Paul Monteiro, Petra Sofia, Heather Travis, Sergio Oliveira, Gil Almeida, Arminda Martins, Nieves Dias Caldas, Joaquim Vilaca Tavares, José Belarmino Graça Cordeiro, Valter Silva, Nuno Verissimo Campos, Jeronimo Moreira, Sirin Derya, Ana Maria Valente Rocchese, Cle Figueiredo, Joseph Joseph, Toninho Pákeira, Lyly LR, Paulo Jorge Pedro Cunha, José Martins, João Touças, Antonio Silva, Jorge Rodrigues, Luisa Vaz, Willem Kramer, Américo Duarte Sousa, Isabel Keller, Damaris Leal, Basilisa Cruz, Carlos Antonio Silva, Helena Simone, Paula Alexandra Reis, José Basilio Moreira, Sandrina Fernandes, Paulo Paiva, Manuel Pereira, Sónia Gonçalves, Cesaltina Silva, Augusto Silva, Ana Candida Cardoso Coelho, Virita Lopes, Antonio Benjamin Coelho, Céu Azevedo, Maria José Cerqueira, Mario Freitas, Maria Candida Rodrigues, Maria Ramalho Ferreira, Mika Dantas, Fábio Fernandes Villela, Ricardo Pinto, Ana Paula Barata, Ana Lucia Fraga, Markos Bandeira, Benilde Alves, Aureliano Ferreira, Manuel Artur Vieira Mota, Isaura Carvalho, Jose Peixoto, Maria Eduarda Lage, Martinho Gonçalves, Maria Do Carmo Bruçó, Silvina Fonseca, Ja Ja, Candida Passeira, Mario Diegues Sacramento, Ana Fins, Jose Pires, Carlos Gomes, Marisa Isabel, Joao Pedro Pericao, Egualdina Morgado, Hugo Miranda, Mary Manolakis, Fátima Cordeiro, Nuno Oliveira, Carlos Cancela, Jorge Gomes, Ilda Barta, Deolinda Rocha, Graça Pereira, Jorge Vieira da Floresta, Margarida Rossi, Jorge Osorio, Gabriel Vieira, Ana Isabel Cunha, Ilda Silva, Carlos Gomes da Silva, Paula Duarte, Albino Teixeira, Penha Marques de Souza, Juliana Silveira, Helena Gonçalves, Afonso Costa, Gerard SpringintVeld, Catarina Lourenço, Adao Da Silva Barbosa, Maria Emília Matos-Belita, Antonio Da Costa, Ana Milhano, Alzira Da Silva, Tiago Silva, José Bandeira, Sandra João, André Chora, Daniel Oliveira, Conchita Dominguez Garcia, Gilberto Da Rocha Dias, Filipa Oliveira, Goncalo Francisco, Ana Pinto, Carla Susana Pinto, Tania Silva, Janete Ferreira, Sandra Valentim, Rosineide Neide, Sousa A Carlos, Paula Brás, Rita Rodrigues, Nando Mendes Fernando, Sandy Serpa, Manuel Evaristo, Filipe Mendes, Jose Brandao Brandao, Helena Soares, Liliana Catarina Carvalho Figueiredo, Paula Fernanda Martins, Carla Silva, Paula Duarte, Maria Mìranda, Carlos Lemos, Bruno Rodrigues Vilaça, Deolinda Soares Moreto, Nelson Lima, Silvia Cardoso, Fátima Góis, Lelly Cristina, Cristina Ferreira, Maria Lopes de Faria, Monica Cecilia Afonso, Jose Yañez Barros, Virgínia Choupina, Domingos Dias, Dulcineia Pires, Alexandra Lourenço, Manuela Comba, Vitor Azevedo, AfonsoHenrique De Almeida Cardoso, Alves Barata Fátima, Rosa Maria De Almeida, Aline Neves Le Guennan, Jose Cerqueira, Teresa Antunes, António Leal, Jose Carlos Alves, Наталия Шаховал-Буян, José Alves, Conçeição Santos, Fátima Laranjeira, Antonio Filipe, Joaquim Martins, Fatima Leal, Carlos Basto, Fatima Paixao, Cristina Ferreira, Carmo Alpoim, Pi Fil, Adelaide Pereira, Shona McConnachie-Low, Diogo Santos, Alcindo Gomes, Jm Moura, Daniel Ribeiro, Carlos Alves, Mariana Maria, Carpintaria Meira Vidal, Jorge de Sousa, Tiago Miguel, Cátia Pinto, Celia Careka, Donzilia Martins, Gonçalo Pereira, Denise Teixeira, Luis Ferreira, Antonio Dias, Luciana Lima, Eliane Araújo, Gonçalo Martins, Armando Almeida, Tânia Pereira, Armindo Machado Silva, Carlos Fernandes, Pedro Pereira, Normelia Santos, Ion Volpoi, Avelino Da Eira, Manuel Alves, Maria Licínia Fernandes, Rute Costa, Rita P. Duarte, Marco Duarte, Lola Dias, Eddie D Stafford, Ricardo Ferreira, José Poças, Ana Paula Calheiros, David Rocha, Patrícia Silva, Flávio Almeida Mendes, Anabela Cardoso, Liliana Silva, Sandra Carvalho, Paula M. S. Silva, Goreti Monteiro, Filipe Caroço, Ana Carvalho, Tiago Samuel DosSantos Fonseca, Adelino Neves, Kartola Filipe, Albino Moreira, Maria José Silva - zézinha, Taberna X-Tus, Jorge Miguel Travassos, Vera Geraldes, Ricardo Ferreira, Brunito Dias, Marco Alvarinhas, Mário Garcias, Elisabete Almeida, Vera Mendes, Loba Luna, Cláudio Cortez, Carlos Feiteira, Manuela Cerejeira de Sousa, Isaura Costa, Carlos Ferreira Martins Ferreira, Henrique Manuel, Fatima Soares, Alcina Pereira, Carla Pinto, Pinto Marques, Domique Gonçalves, Patricia Mayborne, Helder Silva, Maria Morais, Rui Rodrigues, Teresa Bravo, Ana Maria Pinheiro, Eduardo (truncated)",https://www.facebook.com/PNPGeres/photos/gm.899978224006103/4824441324282188/?type=3,,,,,,,,394,-1.33
